Variables,R-squared,Adj. R-squared,P-value,AIC,BIC
"PI, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7658534310912837,0.762094197186786,3.921583679659099e-133,4407.855082246424,4440.621678745882
"PI, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7589344376868234,0.755064119025832,2.191769044547158e-130,4420.785098023184,4453.551694522642
"PI, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7624672411779514,0.7586536418390653,8.87288549889524e-132,4414.230151335065,4446.9967478345225
"PI, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7678443854490649,0.7641171164081095,6.134614324940661e-134,4404.063596218877,4436.830192718335
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7708635836775124,0.7671847880026101,3.57006760738436e-135,4398.251472591815,4431.018069091273
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.7765638522752293,0.7729765746741435,1.4981653793280637e-137,4387.066291223493,4419.8328877229505
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7765571640681809,0.7729697790876242,1.5079411764770114e-137,4387.0795814610665,4419.846177960524
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.7876720127862992,0.7842630772117672,2.3068553933299783e-142,4364.425180731318,4397.191777230775
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.7865210012510283,0.7830935861334989,7.46942546512145e-142,4366.8255658036305,4399.592162303088
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7762625930217313,0.7726704786895113,2.0077379008135358e-137,4387.664533795679,4420.431130295136
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7648404516586271,0.7610649543228711,1.001713715397498e-132,4409.771799502157,4442.538396001614
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7623149418525677,0.7584988973410263,1.019843535489273e-131,4414.514740423987,4447.2813369234445
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7610464355214439,0.757210025082568,3.240947755625784e-131,4416.878032503193,4449.644629002651
"TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.770309362622106,0.7666216689027362,6.034213160622837e-135,4399.324095778672,4432.09069227813
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7723447871361462,0.7686897722507173,8.724641103591325e-136,4395.372012467678,4428.138608967136
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7723564614614391,0.7687016340078383,8.627971386253547e-136,4395.349243240154,4428.115839739611
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7578358298390652,0.7539478729786833,5.884627861274967e-130,4422.8039420305795,4455.570538530037
"TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7713561382962318,0.7676852506083274,2.236812686872218e-135,4397.296017122881,4430.062613622338
"TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7534064230058931,0.7494473518156208,3.016208812403972e-128,4430.851734577223,4463.618331076681
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7882962242913533,0.7848973104611686,1.2165560636540735e-142,4363.117966825772,4395.8845633252295
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.788139452608922,0.7847380218021845,1.4288987728381541e-142,4363.446637709423,4396.213234208881
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7705975832728056,0.7669145169492039,4.59354650938448e-135,4398.766605376328,4431.533201875785
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7865074205782073,0.7830797874223528,7.573406808377717e-142,4366.853810394338,4399.620406893796
"TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7682730780226537,0.764552691660632,4.105834357541893e-134,4403.242959346951,4436.009555846408
"TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7724182582983636,0.7687644229958144,8.133743254842454e-136,4395.228697229402,4427.99529372886
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7811645332394002,0.7776511197822346,1.6298489691202977e-139,4377.828637410657,4410.595233910115
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7799844650904943,0.7764521055850665,5.244262570353615e-139,4380.2164707252305,4412.983067224688
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7735141064880366,0.7698778650784409,2.849942560070004e-136,4393.085591211106,4425.852187710563
"TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7816344131482834,0.778128543634609,1.021623091900646e-139,4376.874262949996,4409.640859449453
"TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7672595059692033,0.7635228466613695,1.0597090725249963e-133,4405.180777547239,4437.9473740466965
"TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.754945636020431,0.7510112769657131,7.741983499691836e-129,4428.071644377262,4460.838240876719
"TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7818260394398945,0.7783232464951222,8.441816471138756e-140,4376.484460562356,4409.251057061813
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7681154115019786,0.7643924937967351,4.759655225936484e-134,4403.544953306535,4436.311549805992
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7665640528856952,0.7628162280467041,2.026229132065533e-133,4406.505518014121,4439.272114513578
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7266581824846159,0.7222696670657909,1.550090821408005e-118,4476.575541294472,4509.342137793929
"CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7673687803179357,0.7636338754147832,9.569259832110648e-134,4404.972265468403,4437.73886196786
"CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7596996829073748,0.7558416502935024,1.0986557382461808e-130,4419.373410246006,4452.140006745463
"CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7663714282615265,0.7626205108253583,2.423869186405152e-133,4406.871742955334,4439.638339454792
"CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7687738527629037,0.7650615063623081,2.5661543713863367e-134,4402.282412431181,4435.049008930639
"PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7652627143911643,0.7614939965029491,6.779252040368929e-133,4408.973817093392,4441.74041359285
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7758491007275322,0.7717267853386133,4.568299263912375e-136,4390.4843392169,4427.34676027879
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.776575188978435,0.7724662269366591,2.261985590482616e-136,4389.043762980084,4425.906184041974
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7765721325284187,0.7724631142760678,2.2686992461481133e-136,4389.04983685576,4425.91225791765
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.7877503117927451,0.7838468692510026,3.358554525714978e-141,4366.261419133529,4403.123840195419
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.7865255665038252,0.7825995999107921,1.1684977948263832e-140,4368.816070752935,4405.678491814825
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7762993001193531,0.7721852642594791,2.9552712345372308e-136,4389.591683713708,4426.454104775598
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7649686965124951,0.7606462817357134,1.3144659960190727e-131,4411.529596931401,4448.392017993291
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7623165514111216,0.7579453615520158,1.4934108072256847e-130,4416.511733729232,4453.374154791122
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7610558616104778,0.7566614866515899,4.6960126624968694e-130,4418.860517526633,4455.722938588523
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.7704312758004594,0.7662093222519621,8.065656773607239e-134,4401.088370796281,4437.950791858171
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7726312879927014,0.7684497944385442,1.0017138513030508e-134,4396.812892869048,4433.675313930938
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.772606377688838,0.76842442601415,1.0257704877892053e-134,4396.861534430109,4433.723955491999
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7578471914621169,0.7533938064775121,8.438464463869568e-129,4424.783110381648,4461.645531443538
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7714815104894844,0.7672788716019348,2.987306410288269e-134,4399.0524920160915,4435.9149130779815
"PI, TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7536277608057451,0.7490967770964254,3.5544701410085252e-127,4432.453029488509,4469.315450550399
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7884842825059665,0.7845943382761911,1.585434183419451e-141,4364.723382672042,4401.585803733932
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7882956694534514,0.7844022564778828,1.9232331465776075e-141,4365.119130469193,4401.981551531083
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7708378273838498,0.7666233506460814,5.49406427206995e-134,4400.301378023228,4437.163799085118
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7865209461693178,0.7825948946046155,1.173990792201004e-140,4368.825680364203,4405.688101426093
"PI, TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7683690490371212,0.7641091694791832,5.5964164447660765e-133,4405.059036148397,4441.921457210287
"PI, TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7726980275048546,0.7685177613440244,9.399936611805338e-135,4396.682546468372,4433.544967530262
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7857724366568586,0.7818326193999732,2.5063894571164684e-140,4370.379729562746,4407.242150624636
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7845503344794842,0.7805880417802563,8.597278725942907e-140,4372.905415326371,4409.7678363882615
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7746589691587871,0.7705147662927417,1.4387019137522307e-135,4392.8355255939805,4429.6979466558705
"PI, TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7849968467656652,0.7810427657866429,5.484431221008917e-140,4371.984285216249,4408.846706278139
"PI, TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7688063193878669,0.7645544815835058,3.716717674152068e-133,4404.220065703643,4441.082486765533
"PI, TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7648761510676979,0.7605520343057245,1.4314604386357715e-131,4411.704391051211,4448.566812113101
"PI, TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7856091076366495,0.7816662866276682,2.9564346359664706e-140,4370.718110178501,4407.580531240391
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7683944817594418,0.7641350699297303,5.4648829349041445e-133,4405.010282954414,4441.872704016304
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.766695776022929,0.7624051236279484,2.6606890975076175e-132,4408.254907168486,4445.117328230376
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7270849833852059,0.7220658566428648,1.4760649857404578e-117,4477.881729788299,4514.744150850189
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7674692825457679,0.7631928555581038,1.2960039062667198e-132,4406.780405445948,4443.642826507838
"PI, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7599298507283359,0.7555147675233397,1.2998679339335085e-129,4420.947928133832,4457.810349195722
"PI, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7666739434275543,0.7623828895135782,2.715165513112298e-132,4408.2964547180445,4445.1588757799345
"PI, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7691088420274678,0.764862567857858,2.7988921209123615e-133,4403.638700292109,4440.501121353999
"PI, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7680121464991382,0.7637457032163637,7.811619378069788e-133,4405.742635504774,4442.605056566664
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7886451266908225,0.7847581405150216,1.3444821120563914e-141,4364.385620609259,4401.248041671149
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7882745944027804,0.7843807938400729,1.9651702629155318e-141,4365.1633282272,4402.02574928909
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7765897690778587,0.7724810751758423,2.2302307907799187e-136,4389.01478779444,4425.87720885633
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7879293946398674,0.784029245575773,2.79714275379944e-141,4365.886641919011,4402.749062980901
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7704409388560516,0.7662191630189215,7.992449611639555e-134,4401.069681460456,4437.932102522346
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7724184142460205,0.7682330057723841,1.2268249961248183e-134,4397.228392983628,4434.090814045518
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.788317830871301,0.7844248254620376,1.8800948771431575e-141,4365.072649678983,4401.935070740873
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7822448127139774,0.7782401196144643,8.629449857899875e-139,4377.631407299881,4414.493828361771
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7690854224133421,0.7648387175381851,2.861062533815006e-133,4403.683733551249,4440.546154613139
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7888694718956838,0.7844911890548109,1.5724967470335439e-140,4365.9140810957615,4406.872326720084
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7884381241207397,0.7840508962799255,2.444030611910322e-140,4366.820264773307,4407.778510397629
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7766011667217473,0.7719684720224287,3.1324620399058564e-135,4390.992135819388,4431.95038144371
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7880369488828796,0.7836414017398978,3.6802300963618573e-140,4367.661404680448,4408.61965030477
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7706127652773676,0.7658558871379582,9.487684292981112e-133,4402.7372201885555,4443.695465812878
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7727004265816859,0.7679868409578038,1.3171109889461224e-133,4398.677860210163,4439.6361058344855
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.788507652001731,0.7841218659833338,2.276475940947046e-140,4366.674324240412,4407.632569864734
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7861208688273484,0.7816855873053349,2.572090149168399e-139,4371.656994226724,4412.615239851047
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7693769202419273,0.7645944139796631,3.0276752386712835e-132,4405.122890677256,4446.081136301578
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7886552259734972,0.784272500244837,1.9577774037913291e-140,4366.364404213471,4407.3226498377935
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7888809923828631,0.7840052647242688,2.1473202005634054e-139,4367.889853259489,4412.943923446244
